-0.016714' -0.044225' 1.015589' -1.085000' -0.297500' -0.140000' -0.029231' 0.081555' 0.109617
-0.032025' -0.046970' 1.019127' -1.242500' -0.236250' -0.253750' -0.028647' 0.080386' 0.108009
-0.033062' -0.046787' 1.016870' -0.980000' -0.376250' -0.140000' -0.028647' 0.080386' 0.108009
-0.016470' -0.045689' 1.018700' -1.338750' -0.087500' -0.192500' -0.029231' 0.082140' 0.106109
-0.031781' -0.045018' 1.017114' -1.146250' -0.446250' -0.131250' -0.027477' 0.075709' 0.100263
-0.030073' -0.061488' 1.015040' -0.910000' -0.297500' -0.017500' -0.027477' 0.075709' 0.100263
-0.017202' -0.047092' 1.017175' -1.181250' -0.157500' -0.402500' -0.029816' 0.081263' 0.109763
-0.030866' -0.044896' 1.015955' -1.050000' -0.192500' -0.087500' -0.028939' 0.074832' 0.108886
-0.033306' -0.045628' 1.017297' -1.242500' -0.507500' -0.297500' -0.028939' 0.074832' 0.108886
-0.032513' -0.045567' 1.017053' -1.286250' -0.376250' 0.113750' -0.028354' 0.080386' 0.105963
-0.032452' -0.045567' 1.015589' -1.128750' -0.236250' -0.026250' -0.025723' 0.081555' 0.104355
-0.033611' -0.043859' 1.018883' -1.321250' -0.306250' -0.297500' -0.025723' 0.081555' 0.106986
-0.029158' -0.045506' 1.016748' -1.102500' -0.323750' -0.280000' -0.029524' 0.081555' 0.106986
-0.030439' -0.046482' 1.015833' -1.417500' -0.201250' -0.052500' -0.033616' 0.078924' 0.111517
-0.032635' -0.061488' 1.017358' -1.146250' -0.481250' -0.192500' -0.033616' 0.080970' 0.105232
-0.032513' -0.044835' 1.015711' -1.268750' -0.271250' -0.043750' -0.030108' 0.080970' 0.105232
-0.032879' -0.044164' 1.017541' -0.988750' -0.297500' -0.210000' -0.030985' 0.073370' 0.099532
-0.032391' -0.031537' 1.017114' -1.198750' -0.157500' -0.113750' -0.030400' 0.085063' 0.104502
-0.015860' -0.044042' 1.016626' -1.111250' -0.271250' -0.061250' -0.030400' 0.085063' 0.104502
-0.030683' -0.044347' 1.016260' -1.058750' -0.236250' -2.213750' -0.026893' 0.087694' 0.097486
-0.033855' -0.046177' 1.018395' -1.155000' -0.306250' -0.096250' -0.024262' 0.079509' 0.092955
-0.030622' -0.046665' 1.019676' -1.277500' -0.376250' -0.017500' -0.024262' 0.079509' 0.092955
-0.030195' -0.045262' 1.018700' -1.172500' -0.393750' -0.376250' -0.036539' 0.081263' 0.105671
-0.031293' -0.044530' 1.015894' -1.303750' -0.481250' -2.196250' -0.028354' 0.079217' 0.107132
-0.032147' -0.046177' 1.017785' -1.251250' -0.297500' -0.166250' -0.028354' 0.079217' 0.107132
-0.032452' -0.044469' 1.018822' -0.936250' -0.183750' -0.227500' -0.031862' 0.083894' 0.109032
-0.031842' -0.044713' 1.017053' -1.172500' -0.280000' -0.026250' -0.035370' 0.078047' 0.112102
-0.033550' -0.043798' 1.017175' -1.461250' -0.192500' -0.113750' -0.035370' 0.078047' 0.112102
-0.031354' -0.043676' 1.017541' -1.181250' -0.411250' -0.157500' -0.025431' 0.078924' 0.107279
-0.033306' -0.044896' 1.017175' -1.400000' -0.560000' -0.131250' -0.028062' 0.077170' 0.111663
-0.046604' -0.044896' 1.017968' -1.198750' -0.376250' -0.043750' -0.028062' 0.077170' 0.111663
-0.033367' -0.045445' 1.015833' -1.050000' -0.481250' -0.043750' -0.029231' 0.080970' 0.108156
-0.032818' -0.046055' 1.018456' -1.295000' -0.341250' -0.043750' -0.037708' 0.078632' 0.107863
-0.031293' -0.045872' 1.017968' -1.198750' -0.201250' -0.131250' -0.037708' 0.078632' 0.107863
-0.031110' -0.045384' 1.015894' -1.198750' -0.332500' -0.087500' -0.027185' 0.078924' 0.103917
-0.031842' -0.045994' 1.018517' -1.146250' -0.420000' -0.070000' -0.035077' 0.076586' 0.106840
-0.031903' -0.043920' 1.018090' -1.111250' -0.376250' -0.367500' -0.035077' 0.076586' 0.107425
-0.033001' -0.046238' 1.015650' -1.242500' -0.490000' -0.210000' -0.029231' 0.082432' 0.107425
-0.029890' -0.043981' 1.016626' -1.120000' -0.183750' -2.213750' -0.031862' 0.077755' 0.115317
-0.029951' -0.044774' 1.017968' -1.067500' -0.323750' -0.297500' -0.031862' 0.084478' 0.108448
-0.016836' -0.043493' 1.016870' -0.988750' -0.411250' 0.087500' -0.026600' 0.084478' 0.108448
-0.031415' -0.045811' 1.017053' -1.155000' -0.481250' -0.070000' -0.026600' 0.078047' 0.114586
-0.031903' -0.045140' 1.019066' -1.260000' -0.437500' 0.000000' -0.028062' 0.081555' 0.113417
-0.032513' -0.044591' 1.017419' -1.128750' -0.087500' -0.087500' -0.028062' 0.081555' 0.113417
-0.033489' -0.042700' 1.018395' -1.050000' -0.332500' -0.122500' -0.027477' 0.080970' 0.108886
-0.016104' -0.043615' 1.016809' -1.225000' -0.560000' -0.157500' -0.025139' 0.079801' 0.111809
-0.031476' -0.045750' 1.018456' -1.155000' -0.297500' 2.082500' -0.025139' 0.079801' 0.111809
-0.031415' -0.045506' 1.016809' -1.006250' -0.490000' -0.210000' -0.029231' 0.072201' 0.108302
-0.031110' -0.045445' 1.017602' -1.163750' -0.157500' -0.017500' -0.030693' 0.081555' 0.114002
-0.030622' -0.045323' 1.017236' -1.023750' -0.367500' 2.003750' -0.030693' 0.081555' 0.114002
-0.046604' -0.044774' 1.018212' -1.461250' -0.280000' -0.096250' -0.027477' 0.081263' 0.103917
-0.031476' -0.044042' 1.018151' -1.400000' -0.166250' -0.253750' -0.031862' 0.079801' 0.103917
-0.031842' -0.045811' 1.017907' -1.251250' -0.271250' -0.236250' -0.031862' 0.079801' 0.103917
-0.030561' -0.043371' 1.015833' -1.067500' -0.420000' -0.297500' -0.023677' 0.083601' 0.110932
-0.033916' -0.046787' 1.016565' -1.303750' -0.323750' -0.113750' -0.026016' 0.077755' 0.106255
-0.032025' -0.046177' 1.019371' -1.365000' -0.253750' -0.227500' -0.026016' 0.077755' 0.106255
-0.031476' -0.044469' 1.016626' -0.910000' 2.143750' -0.061250' -0.029231' 0.081555' 0.108156
-0.031293' -0.045933' 1.018273' -1.286250' -0.577500' -0.043750' -0.033616' 0.076001' 0.096463
-0.030317' -0.043920' 1.015467' -0.953750' -0.122500' -0.201250' -0.033616' 0.076001' 0.096463
-0.029768' -0.044957' 1.017968' -1.321250' -0.166250' -0.446250' -0.026893' 0.074247' 0.099532
-0.033245' -0.043432' 1.019432' -0.953750' -0.253750' -0.201250' -0.031570' 0.084478' 0.101432
-0.033062' -0.046055' 1.018090' -1.268750' -0.341250' 2.100000' -0.031570' 0.084478' 0.101432
-0.015738' -0.045933' 1.017907' -1.146250' -0.236250' -0.131250' -0.027770' 0.078632' 0.109032
-0.018422' -0.044530' 1.018700' -1.277500' -0.341250' 0.096250' -0.024554' 0.074540' 0.103332
-0.031354' -0.045994' 1.017480' -1.128750' -0.297500' 2.152500' -0.024554' 0.074540' 0.102894
-0.046360' -0.047397' 1.018761' -1.286250' -0.280000' -0.043750' -0.028062' 0.080678' 0.102894
-0.029524' -0.044774' 1.019066' -1.347500' -0.306250' -0.332500' -0.029231' 0.074832' 0.111809
-0.031049' -0.044957' 1.016382' -1.373750' -0.446250' -0.087500' -0.029231' 0.079801' 0.106986
-0.033428' -0.047031' 1.018334' -1.137500' -0.210000' -0.061250' -0.027477' 0.079801' 0.106986
-0.031964' -0.046116' 1.015223' -1.303750' -0.026250' -0.157500' -0.025431' 0.084186' 0.106986
-0.032879' -0.031537' 1.016748' -1.076250' -0.236250' -0.096250' -0.026308' 0.078924' 0.103917
-0.032513' -0.045201' 1.017480' -1.365000' -0.350000' -0.096250' -0.026308' 0.078924' 0.103917
-0.032086' -0.045506' 1.017785' -1.225000' -0.271250' -0.017500' -0.026893' 0.080094' 0.096901
-0.030378' -0.031476' 1.017358' -1.050000' -0.297500' -0.253750' -0.032447' 0.084478' 0.097925
-0.032574' -0.044835' 1.017175' -1.111250' -0.420000' -0.297500' -0.032447' 0.084478' 0.097925
-0.032757' -0.046116' 1.017541' -1.146250' -0.306250' 0.070000' -0.026893' 0.072786' 0.104063
-0.033001' -0.044347' 1.017297' -1.295000' -0.280000' 2.196250' -0.031570' 0.084478' 0.104502
-0.032940' -0.045445' 1.016626' -0.962500' -0.420000' -0.183750' -0.031570' 0.084478' 0.104502
-0.031659' -0.044774' 1.017968' -1.155000' -0.446250' -2.213750' -0.028354' 0.088278' 0.110932
-0.032879' -0.045811' 1.018578' -1.181250' -0.227500' 2.152500' -0.030985' 0.079801' 0.103479
-0.016043' -0.046421' 1.017968' -1.137500' -0.420000' -0.236250' -0.030985' 0.079801' 0.103479
-0.030195' -0.046116' 1.018273' -1.207500' -0.350000' -0.113750' -0.035370' 0.080094' 0.102748
-0.032330' -0.046909' 1.016992' -0.980000' -0.332500' -0.166250' -0.031277' 0.086817' 0.104502
-0.046604' -0.046360' 1.017480' -1.146250' -0.253750' -0.166250' -0.031277' 0.086817' 0.104502
-0.033550' -0.043920' 1.017236' -1.146250' -0.481250' -0.140000' -0.032739' 0.082724' 0.107717
-0.032879' -0.045506' 1.015406' -1.128750' -0.323750' -0.096250' -0.038001' 0.082724' 0.109617
-0.032391' -0.043920' 1.018639' -1.242500' -0.087500' -0.017500' -0.038001' 0.082724' 0.109617
-0.031598' -0.046665' 1.017053' -1.268750' -0.446250' -0.140000' -0.025723' 0.080386' 0.104794
-0.031842' -0.044835' 1.016199' -1.470000' -0.376250' -0.183750' -0.027185' 0.080094' 0.103771
-0.015982' -0.045140' 1.018395' -1.120000' -0.411250' -0.157500' -0.027185' 0.080094' 0.103771
-0.032269' -0.045567' 1.016016' -1.172500' -0.026250' -0.140000' -0.033031' 0.080386' 0.104209
-0.030622' -0.044774' 1.017114' -1.058750' -0.393750' -0.201250' -0.030985' 0.074247' 0.102894
-0.033001' -0.047397' 1.015772' -1.050000' -0.271250' -0.350000' -0.030985' 0.111663' 0.112248
-0.031964' -0.043310' 1.030290' -1.128750' -0.236250' -0.140000' -0.026308' 0.083309' 0.112248
-0.030683' -0.046116' 1.016626' -1.155000' -0.411250' -0.183750' -0.030693' 0.071032' 0.097486
-0.016775' -0.045750' 1.016260' -1.137500' -0.297500' -0.236250' -0.026600' 0.076001' 0.097778
-0.032147' -0.046421' 1.016931' -1.347500' -0.341250' -2.222500' -0.026600' 0.076001' 0.097778
-0.032025' -0.045323' 1.017541' -0.962500' -0.446250' -0.026250' -0.028647' 0.075124' 0.110640
-0.031659' -0.045018' 1.016992' -1.207500' -0.446250' -0.157500' -0.027770' 0.076001' 0.101140
-0.032330' -0.046543' 1.016443' -1.347500' -0.481250' -0.026250' -0.027770' 0.076001' 0.101140
-0.032269' -0.045079' 1.017663' -1.128750' -0.402500' -2.222500' -0.029816' 0.074247' 0.101871
-0.032696' -0.045628' 1.018029' -1.058750' -0.393750' -0.175000' -0.025723' 0.073955' 0.105671
-0.030134' -0.045567' 1.018822' -1.146250' -0.367500' -0.183750' -0.025723' 0.073955' 0.105671
-0.031171' -0.044103' 1.018029' -0.988750' -0.437500' -0.201250' -0.030108' 0.073663' 0.105086
-0.031720' -0.044347' 1.018334' -0.953750' -0.271250' -0.017500' -0.028062' 0.083894' 0.104794
-0.032269' -0.043859' 1.018700' -1.225000' -0.411250' -0.096250' -0.028062' 0.083894' 0.104794
-0.030988' -0.045750' 1.017907' -1.076250' -0.297500' -0.017500' -0.024262' 0.081847' 0.106986
-0.016043' -0.047214' 1.017175' -1.295000' -0.166250' -0.113750' -0.034493' 0.078632' 0.101871
-0.031049' -0.044286' 1.017419' -1.023750' -0.306250' -0.087500' -0.034493' 0.078632' 0.101871
-0.031781' -0.042090' 1.016504' -1.146250' -0.166250' -0.227500' -0.023970' 0.080970' 0.103917
-0.045994' -0.045811' 1.017846' -1.461250' -0.393750' -0.280000' -0.034493' 0.076586' 0.105232
-0.032208' -0.043005' 1.016016' -1.408750' -0.253750' -0.122500' -0.034493' 0.076586' 0.105232
-0.032513' -0.044042' 1.019005' -0.980000' -0.183750' 2.056250' -0.027770' 0.079217' 0.099386
-0.015738' -0.045689' 1.019310' -1.435000' -0.280000' 0.113750' -0.030108' 0.082140' 0.104502
-0.032025' -0.046360' 1.018639' -1.128750' -0.280000' -0.131250' -0.030108' 0.082140' 0.104502
-0.030927' -0.044530' 1.014430' -1.163750' -0.227500' -0.087500' -0.024847' 0.081555' 0.108156
-0.046665' -0.045750' 1.016809' -1.120000' -0.437500' -0.253750' -0.025139' 0.078924' 0.106109
-0.031903' -0.045811' 1.017846' -1.120000' -0.420000' 0.008750' -0.025139' 0.078924' 0.106255
-0.033733' -0.046055' 1.018822' -1.120000' -0.297500' -0.253750' -0.026893' 0.076001' 0.106255
-0.032513' -0.046177' 1.019066' -1.146250' -0.280000' 0.000000' -0.028939' 0.081263' 0.094563
-0.033306' -0.046787' 1.016504' -1.373750' -0.280000' 0.000000' -0.028939' 0.088571' 0.104063
-0.032086' -0.043859' 1.018151' -1.006250' -0.350000' -0.210000' -0.022800' 0.088571' 0.104063
-0.032025' -0.044469' 1.017968' -1.155000' -0.323750' 2.108750' -0.025139' 0.078924' 0.097778
-0.046604' -0.045567' 1.017724' -1.128750' -0.297500' -0.087500' -0.030985' 0.085063' 0.100994
-0.031415' -0.043737' 1.015467' -1.242500' -0.341250' -0.210000' -0.030985' 0.085063' 0.100994
-0.031781' -0.045018' 1.017602' -1.146250' -0.402500' -0.157500' -0.025723' 0.077755' 0.105379
-0.032940' -0.045384' 1.018334' -1.382500' -0.113750' -0.096250' -0.030400' 0.079509' 0.095586
-0.032025' -0.044652' 1.017175' -1.172500' -0.306250' -0.183750' -0.030400' 0.079509' 0.095586
-0.031110' -0.045384' 1.018639' -1.225000' -0.297500' -0.253750' -0.032447' 0.074540' 0.100117
-0.031903' -0.044469' 1.016138' -1.461250' -0.297500' -0.332500' -0.028354' 0.080094' 0.119263
-0.030439' -0.044286' 1.016504' -1.085000' -0.411250' -0.280000' -0.028354' 0.080094' 0.119263
-0.031964' -0.044530' 1.016504' -1.181250' -0.341250' -0.210000' -0.024262' 0.079801' 0.110056
-0.033245' -0.043737' 1.018639' -0.971250' -0.297500' -0.271250' -0.031570' 0.071032' 0.106109
-0.029707' -0.044774' 1.016809' -1.295000' -0.236250' -0.201250' -0.031570' 0.071032' 0.106109
-0.030317' -0.044652' 1.016260' -1.303750' -0.306250' -2.240000' -0.032154' 0.077755' 0.103186
-0.032696' -0.044835' 1.016809' -1.032500' -0.227500' -0.183750' -0.026016' 0.082432' 0.106402
-0.032818' -0.046421' 1.018090' -1.146250' -0.297500' 0.017500' -0.026016' 0.082432' 0.106402
-0.031537' -0.044164' 1.015406' -1.321250' -0.630000' -0.096250' -0.042970' 0.087401' 0.104355
-0.030073' -0.046604' 1.018700' -1.128750' -0.280000' -0.113750' -0.030985' 0.088571' 0.108886
-0.033062' -0.045567' 1.019554' -1.365000' -0.236250' -0.061250' -0.030985' 0.088571' 0.108886
-0.032025' -0.046177' 1.017663' -1.303750' -0.323750' -2.231250' -0.030400' 0.088863' 0.104063
-0.031781' -0.045445' 1.019493' -1.085000' -0.507500' -0.026250' -0.030400' 0.083601' 0.106548
-0.030805' -0.045750' 1.017175' -1.198750' -0.323750' 0.096250' -0.030400' 0.083601' 0.106548
-0.031171' -0.045628' 1.016321' -1.268750' -0.393750' -0.280000' -0.032154' 0.087986' 0.103479
-0.030744' -0.044713' 1.018395' -1.006250' -0.350000' -0.236250' -0.031277' 0.078924' 0.095148
-0.031110' -0.046238' 1.016626' -1.225000' -0.367500' -0.253750' -0.031277' 0.078924' 0.101432
-0.030134' -0.045506' 1.019249' -1.032500' -0.726250' 0.026250' -0.028939' 0.081263' 0.101432
-0.031903' -0.046482' 1.018578' -1.216250' -0.533750' -0.323750' -0.038878' 0.082724' 0.102163
-0.032513' -0.045323' 1.018334' -0.936250' -0.341250' 2.038750' -0.001462' 0.084771' 0.096755
-0.032818' -0.045140' 1.016138' -1.373750' -0.280000' -0.166250' -0.025139' 0.084771' 0.096755
-0.016897' -0.043920' 1.020347' -1.032500' -0.183750' -0.157500' -0.030693' 0.079217' 0.101432
-0.033916' -0.045201' 1.016687' -1.216250' -0.323750' -2.143750' -0.029816' 0.078340' 0.095878
-0.028792' -0.046360' 1.018517' -1.155000' -0.271250' 0.000000' -0.029816' 0.078340' 0.095878
-0.032757' -0.045994' 1.016443' -1.347500' -0.490000' -0.026250' -0.031277' 0.085355' 0.109179
-0.030866' -0.046238' 1.018029' -1.172500' -0.210000' -2.240000' -0.031570' 0.087109' 0.110786
-0.033001' -0.045506' 1.016992' -1.155000' -0.393750' 0.043750' -0.031570' 0.087109' 0.110786
-0.029707' -0.046482' 1.016687' -1.146250' -0.096250' -0.026250' -0.029816' 0.091201' 0.104648
-0.032208' -0.045750' 1.018395' -1.347500' -0.306250' -0.306250' -0.019877' 0.085647' 0.102748
-0.033123' -0.047763' 1.016565' -1.286250' -0.332500' -0.017500' -0.019877' 0.085647' 0.102748
-0.029890' -0.045750' 1.015223' -1.181250' -0.393750' -0.096250' -0.025723' 0.081263' 0.087840
-0.032208' -0.045201' 1.018212' -1.295000' -0.236250' -0.113750' -0.032739' 0.084186' 0.115171
-0.030012' -0.044530' 1.016748' -1.303750' -0.367500' -0.017500' -0.032739' 0.084186' 0.115171
-0.033306' -0.045018' 1.018822' -1.216250' -0.533750' -0.227500' -0.035954' 0.080386' 0.102163
-0.031537' -0.045933' 1.018151' -0.840000' -0.070000' -0.061250' -0.024554' 0.085355' 0.112979
-0.030134' -0.045811' 1.018761' -0.910000' -0.341250' -0.201250' -0.024554' 0.085355' 0.112979
-0.032696' -0.044530' 1.016687' -1.076250' -0.367500' -0.070000' -0.035954' 0.082724' 0.103625
-0.033001' -0.045323' 1.018517' -1.225000' -0.306250' -0.113750' -0.037416' 0.080970' 0.108302
-0.031476' -0.045201' 1.017663' -1.277500' -0.560000' -0.096250' -0.037416' 0.080970' 0.108302
-0.031659' -0.044530' 1.018761' -1.295000' -0.271250' -0.087500' -0.025723' 0.080678' 0.112686
-0.030012' -0.045506' 1.017968' -1.216250' -0.376250' -2.231250' -0.030693' 0.083017' 0.102455
-0.046787' -0.045750' 1.018395' -1.128750' -0.507500' -0.253750' -0.030693' 0.083017' 0.102455
-0.033123' -0.044408' 1.017602' -1.347500' -0.210000' -0.096250' -0.028062' 0.082724' 0.106109
-0.033001' -0.042883' 1.029680' -0.953750' -0.183750' -0.192500' -0.032739' 0.084186' 0.100994
-0.031537' -0.044103' 1.017419' -1.216250' -0.490000' -0.166250' -0.032739' 0.082140' 0.113125
-0.032086' -0.047397' 1.016687' -1.303750' -0.236250' -0.087500' -0.028354' 0.082140' 0.113125
-0.033916' -0.046482' 1.019432' -1.023750' -0.507500' -0.087500' -0.032447' 0.079217' 0.103771
-0.045750' -0.046055' 1.018090' -1.268750' -0.376250' -0.087500' -0.030985' 0.076586' 0.106109
-0.032147' -0.045689' 1.017846' -1.225000' -0.306250' -0.052500' -0.030985' 0.076586' 0.106109
-0.030683' -0.044652' 1.019554' -1.172500' -0.481250' 2.030000' -0.021631' 0.084478' 0.108009
-0.033550' -0.047153' 1.019249' -1.181250' -0.516250' -0.113750' -0.023093' 0.082140' 0.104063
-0.033367' -0.046116' 1.016809' -1.268750' -0.087500' -0.026250' -0.023093' 0.082140' 0.104063
-0.032269' -0.045689' 1.018273' -1.242500' -0.306250' 1.916250' -0.025723' 0.080094' 0.095440
-0.034099' -0.044896' 1.019249' -1.391250' -0.437500' -0.043750' -0.028939' 0.084186' 0.097340
-0.031476' -0.045140' 1.019859' -1.198750' -0.113750' -0.113750' -0.028939' 0.084186' 0.097340
-0.030561' -0.045750' 1.017785' -1.277500' -0.411250' -0.043750' -0.027770' 0.083309' 0.099971
-0.031049' -0.046055' 1.019127' -1.155000' -0.210000' -0.035000' -0.032154' 0.085063' 0.094709
-0.032269' -0.046055' 1.017602' -1.347500' -0.463750' 0.026250' -0.032154' 0.085063' 0.094709
-0.032452' -0.044591' 1.017114' -1.242500' -0.323750' -0.253750' -0.025723' 0.087401' 0.108156
-0.032879' -0.045201' 1.017175' -1.443750' -0.420000' -0.183750' -0.033616' 0.084771' 0.105525
-0.032208' -0.044713' 1.018334' -0.988750' -0.481250' -0.043750' -0.033616' 0.084771' 0.105525
-0.031110' -0.031415' 1.017724' -1.312500' -0.367500' -0.122500' -0.032447' 0.079217' 0.103479
-0.032757' -0.044103' 1.015833' -1.006250' -0.420000' -0.070000' -0.030985' 0.082432' 0.097778
-0.031049' -0.045384' 1.017358' -1.330000' -0.551250' -0.262500' -0.030985' 0.082432' 0.097778
-0.032879' -0.045628' 1.019066' -1.163750' -0.420000' 0.052500' -0.037124' 0.081263' 0.105963
-0.033306' -0.045018' 1.016321' -1.032500' -0.323750' -0.192500' -0.031862' 0.078340' 0.095148
-0.031354' -0.045994' 1.018883' -1.365000' -0.140000' -2.240000' -0.031862' 0.078340' 0.095148
-0.033245' -0.042639' 1.018029' -1.102500' -0.192500' 0.253750' -0.035662' 0.083601' 0.095001
-0.032086' -0.046421' 1.019371' -1.155000' -0.420000' -0.280000' -0.035954' 0.076001' 0.106109
-0.032696' -0.045750' 1.019554' -1.128750' -0.183750' 2.117500' -0.035954' 0.076001' 0.103917
-0.034465' -0.046177' 1.018456' -1.172500' -0.446250' -0.183750' -0.033908' 0.074540' 0.103917
-0.031903' -0.045262' 1.018517' -1.303750' -0.463750' -0.070000' -0.031570' 0.076001' 0.107717
-0.031964' -0.044103' 1.017297' -1.216250' -0.367500' -0.140000' -0.031570' 0.081847' 0.098655
-0.030134' -0.045140' 1.018761' -1.181250' -0.463750' -0.183750' -0.032739' 0.081847' 0.098655
-0.031659' -0.044286' 1.017358' -1.146250' -0.463750' -0.166250' -0.029524' 0.081555' 0.099678
-0.033367' -0.044591' 1.019005' -1.155000' 0.000000' -0.105000' -0.029524' 0.077755' 0.098655
-0.033001' -0.045567' 1.019981' -1.373750' -0.166250' 0.087500' -0.029524' 0.077755' 0.098655
-0.033245' -0.043615' 1.016382' -0.953750' -0.183750' -2.117500' -0.032154' 0.087401' 0.096463
-0.030073' -0.044835' 1.016626' -1.391250' -0.306250' -0.280000' -0.037124' 0.077755' 0.104940
-0.032208' -0.044896' 1.018212' -1.006250' -0.376250' -0.131250' -0.037124' 0.077755' 0.104940
-0.031598' -0.043127' 1.017236' -1.198750' -0.376250' 0.026250' -0.036831' 0.080386' 0.104063
-0.031964' -0.061854' 1.017114' -1.163750' -0.516250' -0.253750' -0.032154' 0.078340' 0.108886
-0.031659' -0.047092' 1.018334' -1.225000' -0.367500' -0.227500' -0.032154' 0.078340' 0.108886
-0.032635' -0.045628' 1.016992' -1.172500' -0.402500' 2.126250' -0.035954' 0.081847' 0.109179
-0.031476' -0.045018' 1.016321' -1.207500' -0.253750' -0.140000' -0.031570' 0.089740' 0.103332
-0.031171' -0.044957' 1.018273' -1.242500' -0.297500' 0.043750' -0.031570' 0.089740' 0.103332
-0.029951' -0.045445' 1.019127' -1.373750' -0.183750' -0.096250' -0.031862' 0.085063' 0.112833
-0.033062' -0.044713' 1.017053' -1.356250' -0.577500' -0.061250' -0.034785' 0.078632' 0.113856
-0.030744' -0.045933' 1.018883' -1.198750' -0.393750' -0.297500' -0.034785' 0.078632' 0.113856
-0.031720' -0.044713' 1.018456' -1.277500' -0.341250' -0.070000' -0.023677' 0.081847' 0.098655
-0.031903' -0.043676' 1.016748' -1.163750' -0.297500' -0.043750' -0.030108' 0.078632' 0.096317
-0.045750' -0.046055' 1.016504' -1.321250' -0.280000' -0.297500' -0.030108' 0.078632' 0.096317
-0.031781' -0.045689' 1.016931' -1.295000' -0.472500' -0.026250' -0.034201' 0.079801' 0.098509
-0.033916' -0.044774' 1.017297' -1.312500' -0.017500' -0.017500' -0.032447' 0.080094' 0.106402
-0.032391' -0.044225' 1.016382' -1.417500' -0.393750' -0.323750' -0.032447' 0.080094' 0.106402
-0.032208' -0.044286' 1.017724' -1.041250' -0.577500' -0.061250' -0.026893' 0.083017' 0.110932
-0.033306' -0.045567' 1.018639' -1.137500' -0.367500' -0.070000' -0.029231' 0.077463' 0.099240
-0.031598' -0.044896' 1.017602' -0.971250' -0.236250' -0.271250' -0.029231' 0.077463' 0.108156
-0.032269' -0.046848' 1.016748' -1.032500' -0.367500' -0.192500' -0.031570' 0.083017' 0.108156
-0.031354' -0.042029' 1.016443' -1.155000' -0.376250' -0.087500' -0.022216' 0.085355' 0.100702
-0.030256' -0.044591' 1.018822' -0.953750' -0.350000' -0.227500' -0.022216' 0.075709' 0.094417
-0.032086' -0.045384' 1.016931' -1.102500' -0.227500' -0.017500' -0.030985' 0.075709' 0.094417
-0.032330' -0.044835' 1.017053' -1.058750' -0.271250' 0.148750' -0.029231' 0.080970' 0.097778
-0.031049' -0.044652' 1.016687' -1.321250' -0.253750' -0.376250' -0.030400' 0.086524' 0.098071
-0.029036' -0.044774' 1.019127' -1.172500' -0.253750' -0.026250' -0.030400' 0.086524' 0.098071
-0.031781' -0.046238' 1.017968' -1.111250' -0.280000' -0.140000' -0.029231' 0.080386' 0.105963
-0.032757' -0.043676' 1.016992' -1.251250' -0.297500' -0.253750' -0.030693' 0.082724' 0.101871
-0.031598' -0.045567' 1.017480' -0.953750' -0.192500' -0.052500' -0.030693' 0.082724' 0.101871
-0.017873' -0.045323' 1.018029' -1.382500' -0.026250' -0.140000' -0.030693' 0.081847' 0.096463
-0.029768' -0.045201' 1.016748' -1.102500' -0.376250' 0.043750' -0.036539' 0.075709' 0.094417
-0.031415' -0.048861' 1.018151' -0.910000' -0.253750' 2.100000' -0.036539' 0.075709' 0.094417
-0.031659' -0.043798' 1.018456' -1.137500' -0.210000' 0.026250' -0.029524' 0.075709' 0.101871
-0.031720' -0.045384' 1.016748' -1.190000' -0.437500' -0.323750' -0.035077' 0.074540' 0.101286
-0.033550' -0.044042' 1.019249' -1.128750' -0.393750' -0.157500' -0.035077' 0.074540' 0.101286
-0.031964' -0.046665' 1.015528' -1.225000' -0.306250' -0.271250' -0.036831' 0.081263' 0.096317
-0.031903' -0.045018' 1.018029' -0.980000' -0.411250' -0.201250' -0.025139' 0.082724' 0.098655
-0.031903' -0.044225' 1.017480' -1.295000' -0.297500' -0.096250' -0.025139' 0.082724' 0.098655
-0.033245' -0.045811' 1.018334' -1.058750' -0.131250' -0.227500' -0.034201' 0.075124' 0.100263
-0.032574' -0.044042' 1.018334' -1.111250' -0.227500' 2.073750' -0.031570' 0.071032' 0.106548
-0.031781' -0.047031' 1.017846' -1.155000' -0.350000' -0.087500' -0.031570' 0.071032' 0.106548
-0.033184' -0.045689' 1.017419' -1.137500' -0.350000' 0.043750' -0.031862' 0.079509' 0.098802
-0.033428' -0.045933' 1.020225' -1.295000' -0.376250' -0.026250' -0.038293' 0.074247' 0.105525
-0.030683' -0.044469' 1.017358' -1.286250' -0.411250' -0.122500' -0.038293' 0.074247' 0.105525
-0.032391' -0.044835' 1.018151' -1.155000' -0.350000' -0.087500' -0.033324' 0.078340' 0.100848
-0.032086' -0.044408' 1.017907' -1.268750' -0.341250' 0.052500' -0.031570' 0.083601' 0.097340
-0.031781' -0.045018' 1.016992' -1.093750' -0.297500' 0.026250' -0.031570' 0.083601' 0.107863
-0.031293' -0.045872' 1.016260' -1.137500' -0.166250' 0.043750' -0.037708' 0.079509' 0.107863
-0.031964' -0.031476' 1.017175' -1.146250' -0.280000' -0.061250' -0.032154' 0.079217' 0.108009
-0.045445' -0.047702' 1.015589' -1.181250' -0.280000' -0.087500' -0.032154' 0.079509' 0.097194
-0.034526' -0.047458' 1.017358' -1.277500' 0.008750' -2.170000' -0.035370' 0.079509' 0.097194
