,xl_x: g,xl_y: g,xl_z: g,gr_x: deg/s,gr_y: deg/s,gr_z: deg/s,mg_x/gauss,mg_y/gauss,mg_z/gauss,orient_x/deg,orient_y/deg,orient_z/deg,pos_x/m,pos_y/m,pos_z/m
903,0.055571,-1.004975,-0.165615,-11.755625,0.704375,1.404375,-0.650395,0.318036,0.081263,-96.756096,-3.134368,-175.109558,-0.003820,0.046091,0.019193
904,0.079788,-0.946781,-0.275293,-4.78625,0.805,1.360625,-0.650395,0.318036,0.081263,-97.046165,-3.114812,-175.133957,-0.040034,0.154275,-0.023570
905,0.026840,-1.013454,-0.179096,3.451875,0.818125,1.876875,-0.650395,0.318036,0.081263,-96.96653,-3.076894,-175.165039,0.020288,0.056086,0.034069
906,0.045079,-0.990457,-0.218746,-18.099375,0.433125,2.296875,-0.650395,0.318036,0.081263,-97.256462,-3.031837,-175.186508,0.004774,0.087709,0.042501
907,0.033916,-0.989908,-0.282369,3.96375,0.7175,2.695,-0.650395,0.318036,0.081263,-97.421883,-2.972673,-175.214569,0.006991,0.153293,0.018577
908,0.014152,-1.082994,-0.14701,-2.576875,0.651875,3.24625,-0.650395,0.318036,0.081263,-97.391296,-2.893277,-175.248444,0.040332,0.009845,0.092457
909,0.055144,-1.02541,-0.226066,-19.735624,-0.109375,4.405625,-0.650395,0.318036,0.081263,-97.758728,-2.813865,-175.267761,-0.010773,0.084989,0.048167
910,0.043371,-1.00223,-0.300852,-0.665,-0.205625,3.416875,-0.650395,0.318036,0.081263,-97.991768,-2.736401,-175.283051,-0.006294,0.153893,0.020703
911,0.043005,-1.117764,-0.177205,6.93875,-0.380625,3.250625,-0.650395,0.318036,0.081263,-97.898201,-2.676214,-175.299698,0.014533,0.021766,0.146998
912,0.040077,-1.103551,-0.190259,-3.600625,-0.8925,2.699375,-0.650395,0.318036,0.081263,-97.928986,-2.609837,-175.306412,0.007905,0.036991,0.120127
913,0.021716,-1.010465,-0.22448,-0.380625,-1.1025,2.331875,-0.650395,0.318036,0.081263,-98.006775,-2.543377,-175.304520,0.017315,0.083264,0.032007
914,0.028792,-1.04493,-0.179828,-0.07,-1.010625,1.684375,-0.650395,0.318036,0.081263,-98.019196,-2.491372,-175.300842,0.014577,0.033613,0.060255
915,0.034038,-1.019737,-0.227164,4.825625,-1.220625,0.91,-0.650395,0.318036,0.081263,-98.02536,-2.464962,-175.294525,-0.000760,0.092352,0.041307
916,0.033611,-1.005158,-0.185745,2.09125,-1.080625,0.11375,-0.650395,0.318036,0.081263,-97.91494,-2.44426,-175.280838,0.008053,0.040011,0.021039
917,0.053497,-0.995825,-0.198006,-3.364375,-1.535625,-0.590625,-0.650395,0.318036,0.081263,-98.023491,-2.450588,-175.263947,-0.014805,0.056056,0.015260
918,0.029951,-1.008696,-0.204045,18.396875,-1.054375,-1.544375,-0.650395,0.318036,0.081263,-97.842049,-2.473304,-175.246536,0.008981,0.065495,0.027624
919,0.036539,-1.051884,-0.154147,10.19375,-1.26875,-2.1525,-0.650395,0.318036,0.081263,-97.546326,-2.506432,-175.233719,0.011114,0.014783,0.053227
920,0.025437,-1.045357,-0.139446,0.37625,-1.421875,-2.0475,-0.650395,0.318036,0.081263,-97.533623,-2.528766,-175.211975,0.018840,0.000057,0.052215
921,0.009943,-1.072197,-0.1769,-1.036875,-1.360625,-1.973125,-0.650395,0.318036,0.081263,-97.560623,-2.546189,-175.189636,0.035285,0.037389,0.085734
922,0.026962,-1.071343,-0.17446,-0.240625,-1.386875,-1.7325,-0.650395,0.318036,0.081263,-97.58992,-2.565392,-175.168930,0.018882,0.033144,0.085333
923,0.020984,-1.065792,-0.132004,-0.28,-1.40875,-1.155,-0.650395,0.318036,0.081263,-97.601997,-2.574601,-175.149780,0.028016,-0.004199,0.073098
924,0.041175,-1.068171,-0.164151,-1.89875,-1.4525,-0.98,-0.650395,0.318036,0.081263,-97.653069,-2.583747,-175.133881,0.006400,0.027799,0.088748
925,0.033184,-1.061522,-0.183976,2.480625,-1.3475,-0.5775,-0.650395,0.318036,0.081263,-97.653076,-2.587821,-175.116760,0.011890,0.042147,0.077175
926,0.029951,-1.05225,-0.131821,2.445625,-1.04125,-0.4025,-0.650395,0.318036,0.081263,-97.590858,-2.583621,-175.106186,0.018506,-0.006782,0.060943
927,0.041907,-1.074759,-0.147986,-13.440001,-1.1725,-0.27125,-0.650395,0.318036,0.081263,-97.75174,-2.584084,-175.095413,0.006858,0.002265, 0.087583
928,0.035746,-1.101233,-0.232471,-5.893125,-1.054375,-0.27125,-0.650395,0.318036,0.081263,-97.962578,-2.576323,-175.089020,0.009349,0.068425,0.126407
929,0.064904,-1.165954,-0.201788,10.460625,-0.62125,-0.179375,-0.650395,0.318036,0.081263,-97.880699,-2.584119,-175.086456,-0.014930,0.038892,0.184563
930,0.036905,-1.191635,-0.18178,12.341875,-0.735,0.0175,-0.650395,0.318036,0.081263,-97.613632,-2.579558,-175.087799,0.015376,0.023706,0.205898
931,0.046970,-1.194868,-0.194956,2.961875,-0.940625,0.595,-0.650395,0.318036,0.081263,-97.531219,-2.561345,-175.083664,0.006343,0.032926,0.219039
932,0.027328,-1.158512,-0.219661,17.906876,-0.735,0.95375,-0.650395,0.318036,0.081263,-97.373764,-2.535789,-175.079208,0.010541,0.072824,0.180040
933,0.029646,-1.209691,-0.137006,16.1525,-1.089375,1.68875,-0.650395,0.318036,0.081263,-96.966766,-2.488431,-175.076385,0.027388,-0.008415,0.217636
934,0.037637,-1.147227,-0.188246,0.63,-1.623125,2.095625,-0.650395,0.318036,0.081263,-96.882149,-2.438402,-175.063141,0.007491,0.050265,0.162292
935,0.036600,-1.111298,-0.19764,15.019375,-1.631875,2.226875,-0.650395,0.318036,0.081263,-96.746368,-2.382184,-175.045441,0.004526,0.066380,0.127579
936,0.048190,-1.157414,-0.108946,20.81625,-1.74125,2.23125,-0.650395,0.318036,0.081263,-96.330986,-2.332659,-175.029648,-0.000227,0.011572,0.169435
937,0.035014,-1.090924,-0.185684,9.428125,-2.174375,2.113125,-0.650395,0.318036,0.081263,-96.084106,-2.279008,-174.999847,0.005734,0.068285,0.119223
938,0.036234,-1.057618,-0.151158,27.663126,-1.75,1.850625,-0.650395,0.318036,0.081263,-95.657524,-2.229756,-174.969437,0.001228,0.046459,0.068182
939,0.044896,-1.063779,-0.115961,18.99625,-1.903125,1.631875,-0.650395,0.318036,0.081263,-95.182747,-2.188954,-174.938904,-0.005717,0.018968,0.071066
940,0.041236,-1.018151,-0.173423,12.289375,-2.078125,1.500625,-0.650395,0.318036,0.081263,-94.985756,-2.160015,-174.905060,-0.000135,0.072046,0.031172
941,0.024766,-0.982405,-0.15433,24.513124,-1.666875,1.44375,-0.650395,0.318036,0.081263,-94.631813,-2.123606,-174.872620,0.007307,0.076410,-0.019561
942,0.035380,-0.999058,-0.089548,21.315001,-1.37375,1.56625,-0.650395,0.318036,0.081263,-94.139786,-2.085079,-174.842926,-0.000440,0.017227,0.003757
943,0.013969,-0.942755,-0.142191,14.4025,-1.500625,1.79375,-0.650395,0.318036,0.081263,-93.837624,-2.039429,-174.811234,0.012623,0.080266,-0.049770
944,0.033367,-0.947025,-0.110776,29.977501,-0.735,1.7675,-0.650395,0.318036,0.081263,-93.435852,-2.007206,-174.797119,-0.002149,0.058931,-0.043894
945,0.047275,-1.049017,0.002196,11.03375,-1.019375,1.96,-0.650395,0.318036,0.081263,-92.985023,-1.971533,-174.776566,-0.006406,-0.057862,0.052671
946,0.029280,-0.961299,-0.095953,-9.17,-0.93625,1.981875,-0.650395,0.318036,0.081263,-93.125984,-1.929405,-174.752396,-0.000776,0.043512,-0.034259
947,0.036051,-0.937631,-0.075701,11.1825,-0.205625,1.995,-0.650395,0.318036,0.081263,-93.066261,-1.890476,-174.741852,-0.007343,0.024876,-0.058780
948,0.034709,-0.992043,-0.024278,11.580625,0.074375,2.415,-0.650395,0.318036,0.081263,-92.858513,-1.856803,-174.740448,-0.002803,-0.014201,0.004233
949,0.004758,-0.970144,-0.043371,15.5225,0.48125,2.415,-0.650395,0.318036,0.081263,-92.554855,-1.793591,-174.743484,0.023860,0.013005,-0.042489
950,0.038918,-0.981551,0.011285,6.899375,0.450625,2.96625,-0.650395,0.318036,0.081263,-92.331848,-1.733149,-174.748871,-0.004545,-0.051859,-0.018739
951,-0.002257,-0.958859,0.028487,-2.4325,0.328125,3.15875,-0.650395,0.318036,0.081263,-92.274422,-1.659713,-174.750320,0.035916,-0.063513,-0.043238
952,0.016043,-0.875228,-0.031781,-11.991875,-0.004375,3.6925,-0.650395,0.318036,0.081263,-92.465706,-1.56668,-174.747742,0.008395,0.004601,-0.117971
953,0.023180,-0.844057,-0.030927,-10.33375,-0.380625,3.766875,-0.650395,0.318036,0.081263,-92.635773,-1.502978,-174.741180,-0.001425,-0.022710,-0.118469
954,0.004026,-0.928481,-0.005063,-9.865625,-0.818125,3.71875,-0.650395,0.318036,0.081263,-92.829308,-1.413848,-174.726318,0.022512,-0.038878,-0.072350
955,0.052826,-0.89853,-0.028304,-12.7575,-0.914375,3.14125,-0.650395,0.318036,0.081263,-93.049576,-1.349534,-174.708130,-0.029726,-0.022381,-0.100026
956,-0.001952,-0.961909,-0.048922,-18.326876,-1.281875,2.813125,-0.650395,0.318036,0.081263,93.352722,-1.303847,-174.690018,0.016025,-0.023147,-0.027319
957,-0.012505,-0.932812,-0.038247,-8.868125,-1.080625,2.625,-0.650395,0.318036,0.081263,-93.614151,-1.218789,-174.666519,0.035145,-0.017443,-0.066909
958,-0.027877,-0.933178,-0.085278,-16.883125,-0.905625,2.541875,-0.650395,0.318036,0.081263,-93.914238,-1.1391,-174.647919,0.044276,0.025627,-0.063715
959,-0.064416,-0.918294,-0.116937,4.895625,-0.284375,2.51125,-0.650395,0.318036,0.081263,-94.021965,-1.037236,-174.640625,0.079112,0.047551,-0.090215
960,-0.033611,-0.918904,-0.020069,15.483125,0.1925,2.393125,-0.650395,0.318036,0.081263,-93.772446,-0.96359,-174.644547,0.054389,-0.024093,-0.099945
961,-0.051057,-0.954406,-0.031354,8.360625,0.065625,2.638125,-0.650395,0.318036,0.081263,-93.516235,-0.868332,-174.650543,0.067751,-0.021019,-0.046120
962,-0.015372,-0.98393,-0.004026,-9.24875,-0.039375,2.471875,-0.650395,0.318036,0.081263,-93.531639,-0.792316,-174.652451,0.034083,-0.053661,-0.017745
963,-0.011163,-0.984113,-0.072712,-8.435,0.0875,1.465625,-0.650395,0.318036,0.081263,-93.754005,-0.741306,-174.653290,0.023776,-0.002579,-0.009531
964,0.001281,-1.02907,-0.042029,-2.891875,0.275625,0.49,-0.650395,0.318036,0.081263,-93.790199,-0.718828,-174.659195,0.017874,-0.013473,0.009283
965,-0.025498,-0.9638,-0.105591,-2.17875,0.49875,-0.660625,-0.650395,0.318036,0.081263,-93.860252,-0.710972,-174.668304,0.033570,0.043787,-0.031469
966,-0.014884,-0.957578,-0.070272,11.335625,1.150625,-1.505,-0.650395,0.318036,0.081263,-93.729172,-0.715056,-174.686279,0.026001,0.010298,-0.039925
967,-0.019520,-1.024556,-0.013908,6.8775,1.26875,-2.279375,-0.650395,0.318036,0.081263,-93.52002,-0.747293,-174.704239,0.030213,-0.036425,0.010769
968,-0.047458,-0.956602,-0.064782,-3.59625,1.54,-2.77375,-0.650395,0.318036,0.081263,-93.552971,-0.763125,-174.730209,0.061897,0.013210,-0.053735
969,-0.030134,-0.948855,-0.056791,-3.57,2.025625,-3.268125,-0.650395,0.318036,0.081263,-93.608826,-0.802164,-174.763306,0.043514,0.000931,-0.049749
970,-0.077897,-1.015528,-0.066002,-8.12875,2.28375,-3.24625,-0.650395,0.318036,0.081263,-93.760429,-0.836929,-174.802643,0.092417,0.007664,0.016655
971,-0.027755,-1.044625,-0.093696,6.269375,3.066875,-2.848125,-0.650395,0.318036,0.081263,-93.702919,-0.867395,-174.857986,0.046028,0.039169,0.038555
972,-0.004819,-1.031937,-0.041419,-2.72125,2.961875,-2.59,-0.650395,0.318036,0.081263,-93.676056,-0.906187,-174.904358,0.025418,-0.047207,0.024715
973,-0.009394,-0.991555,-0.062403,-0.914375,3.023125,-2.060625,-0.650395,0.318036,0.081263,-93.725418,-0.93969,-174.960602,0.025755,0.000109,-0.006546
974,0.026657,-1.026874,-0.080886,-2.804375,2.944375,-1.715,-0.650395,0.318036,0.081263,-93.736176,-0.986123,-175.018494,-0.010114,0.012975,0.030496
975,-0.013298,-1.032791,-0.077165,-3.9375,2.905,-1.32125,-0.650395,0.318036,0.081263,-93.845543,-1.013677,-175.072250,0.030815,0.010414, 0.038986
976,-0.001220,-1.0126,-0.037271,7.993125,2.961875,-1.080625,-0.650395,0.318036,0.081263,-93.749924,-1.024358,-175.118622,0.021077,-0.008506,-0.001093
977,-0.005795,-1.015711,-0.064233,-6.53625,2.51125,-0.581875,-0.650395,0.318036,0.081263,-93.737251,-1.032779,-175.168671,0.021927,0.000001,0.013722
978,0.002013,-0.998143,-0.07991,-6.461875,2.40625,-0.170625,-0.650395,0.318036,0.081263,-93.935341,-1.027973,-175.213623,0.014938,0.012512,0.001370
979,0.025742,-1.010831,-0.049105,4.650625,2.331875,-0.37625,-0.650395,0.318036,0.081263,-93.90403,-1.037411,-175.256927,-0.005773,-0.020384,0.012368
980,0.013481,-1.050237,-0.086315,-0.70875,1.96,-0.835625,-0.650395,0.318036,0.081263,-93.884285,-1.053506,-75.285873,0.004893,0.014504,0.057937
981,0.020801,-1.036268,-0.05063,-3.22,1.675625,-1.225,-0.650395,0.318036,0.081263,-93.913017,-1.076245,-175.317154,-0.003348,-0.033381,0.036124
982,0.000915,-1.041209,-0.051545,-7.196875,1.448125,-1.448125,-0.650395,0.318036,0.081263,-94.038452,-1.102775,-175.341736,0.017133,-0.020592,0.042396
983,-0.001586,-0.979294,-0.122122,-3.15875,1.395625,-1.448125,-0.650395,0.318036,0.081263,-94.142365,-1.121703,-175.362564,0.016661,0.052597,-0.014465
984,-0.010248,-0.996862,-0.06954,0.520625,1.32125,-1.4,-0.650395,0.318036,0.081263,-94.160301,-1.13782,-175.383850,0.030211,-0.000532,-0.000894
985,-0.016409,-1.029131,-0.047397,-8.16375,0.993125,-1.273125,-0.650395,0.318036,0.081263,-94.256348,-1.144193,-175.394226,0.038461,-0.013236,0.030466
986,-0.004758,-0.987163,-0.152073,-7.240625,0.98,-1.23375,-0.650395,0.318036,0.081263,-94.445503,-1.155134,-175.407028,0.016537,0.079237,0.000267
987,-0.007930,-1.008574,-0.116266,5.15375,1.028125,-1.435,-0.650395,0.318036,0.081263,-94.443886,-1.171181,-175.420700,0.025537,0.039947,0.014386
988,-0.002196,-1.013637,-0.045323,2.760625,1.0325,-1.61,-0.650395,0.318036,0.081263,-94.343948,-1.190889,-175.436371,0.025694,-0.029640,0.014137
989,-0.006588,-1.041209,-0.114558,-9.611875,0.7,-1.6625,-0.650395,0.318036,0.081263,-94.468468,-1.210312,-175.445099,0.025961,0.035741,0.048077
990,-0.000549,-1.011685,-0.127795,-7.72625,0.65625,-1.316875,-0.650395,0.318036,0.081263,-94.634361,-1.221716,-175.451935,0.020471,0.035092,0.016981
991,0.009028,-0.957456,-0.100894,-2.72125,0.665,-1.46125,-0.650395,0.318036,0.081263,-94.761284,-1.244314,-175.457977,0.010333,0.021966,-0.037304
992,-0.000732,-0.954955,-0.151707,11.055625,0.735,-1.614375,-0.650395,0.318036,0.081263,-94.661819,-1.267767,-175.464600,0.016153,0.075125,-0.035947
993,0.017019,-1.007232,-0.076067,5.775,0.49875,-1.53125,-0.650395,0.318036,0.081263,-94.463005,-1.297541,-175.471100,0.006022,-0.002073,0.010451
994,0.003294,-0.989237,-0.059536,-4.991875,0.16625,-1.754375,-0.650395,0.318036,0.081263,-94.532639,-1.319486,-175.468704,0.014976,-0.011664,-0.014649
995,0.026230,-0.966118,-0.110288,-7.975625,-0.039375,-1.798125,-0.650395,0.318036,0.081263,-94.66877,-1.347229,-175.462463,-0.004441,0.034086,-0.029558
996,0.015738,-0.978562,-0.119743,-2.419375,0.13125,-2.139375,-0.650395,0.318036,0.081263,-94.797028,-1.387437,-175.457367,0.005105,0.038024,-0.014558
997,0.007320,-0.98149,-0.071126,2.043125,0.3325,-2.340625,-0.650395,0.318036,0.081263,-94.776062,-1.425048,-175.455399,0.017940,-0.009451,-0.015894
998,0.013664,-0.990762,-0.131028,3.985625,0.354375,-2.625,-0.650395,0.318036,0.081263,-94.762024,-1.460726,-175.454468,0.007582,0.045190,0.002569
999,-0.000854,-0.976183,-0.070821,8.640625,0.608125,-2.6425,0.650395,0.318036,0.081263,-94.590622,-1.506313,-175.456955,0.022820,-0.006531,-0.028347
1000,0.024705,-0.953552,-0.066673,-2.24,0.345625,-2.541875,-0.650395,0.318036,0.081263,-94.565636,-1.557401,-175.456680,0.002008,-0.009315,-0.043630
1001,0.003599,-0.961848,-0.092598,0.704375,0.46375,-2.550625,-0.650395,0.318036,0.081263,-94.575897,-1.604395,-175.455627,0.022127,0.017380,-0.033900
1002,0.035380,-0.946415,-0.101382,-2.926875,0.608125,-2.2575,-0.650395,0.318036,0.081263,-94.63147,-1.650439,-175.457138,-0.009906,0.023928,-0.040305
1003,0.014030,-0.967948,-0.077653,11.038125,0.643125,-2.419375,-0.650395,0.318036 0.081263,-94.5383,-1.692196,-175.460403,0.008272,0.009982,-0.034330,
1004,0.032452,-1.006866,-0.025803,-1.28625,0.49,-2.2225,-0.650395,0.318036,0.081263,-94.42128,-1.724636,-175.464035,0.010857,-0.049886,-0.010683
1005,0.037637,-0.976549,-0.080337,-20.444376,-0.0875,-1.999375,-0.650395,0.318036,0.081263,-94.758667,-1.777354,-175.457428,-0.007149,-0.001525,-0.019238
1006,0.022631,-0.978684,-0.075762,-12.845,0.13125,-2.244375,-0.650395,0.318036,0.081263,-95.078033,-1.817237,-175.451965, 0.009664,-0.005579,-0.024230
1007,0.030012,-0.984906,-0.105591,-8.8025,0.214375,-2.3975,-0.650395,0.318036,0.081263,-95.267868,-1.857332,-175.449234,-0.001002,0.020227,-0.005582
1008,0.014701,-0.983137,-0.131211,6.90375,0.284375,-2.63375,-0.650395,0.318036,0.081263,-95.259521,-1.901379,-175.447433,0.014893,0.041863,-0.008833
1009,0.015616,-1.038586,-0.02867,-7.81375,0.048125,-2.52,-0.650395,0.318036,0.081263,-95.252197,-1.94112,-175.446228,0.024717,-0.064781,0.037045
1010,0.023546,-0.906643,-0.180072,-1.435,0.02625,-2.480625,-0.650395,0.318036,0.081263,-95.461777,-1.987593,-175.438034, -0.003917,0.094585,-0.099586
1011,-0.010187,-0.993446,-0.12078,29.3475,0.3675,-2.681875,-0.650395,0.318036,0.081263,-95.038857,-2.014621,-175.441101,0.044796,0.051726,-0.010275
1012,0.045201,-1.024739,-0.031781,-0.415625,-0.11375,-2.1175,-0.650395,0.318036,0.081263,-94.78849,-2.054967,-175.439026,-0.004166,-0.054391,0.025032
1013,0.025986,-0.963373,-0.157563,1.2775,-0.245,-2.28375,-0.650395,0.318036,0.081263,-94.859024,-2.103563,-175.426483,0.003690,0.075951,-0.026265
1014,0.037820,-1.028582,-0.114497,-2.4325,-0.170625,-1.955625,-0.650395,0.318036,0.081263,-94.838821,-2.128958,-175.417709,0.013471,0.015469,0.035620
1015,0.060268,-0.976793,-0.130296,4.038125,-0.336875,-2.270625,-0.650395,0.318036,0.081263,-94.905388,-2.199369,-175.401184,-0.036070,0.033613,-0.021460
1016,0.010065,-0.996069,-0.091805,12.1275,-0.455,-2.235625,-0.650395,0.318036,0.081263,-94.712997,-2.237182,-175.383911,0.028098,0.011957,0.000093
1017,0.082106,-1.00284,-0.091012,-10.863125,-0.9975,-1.6975,-0.650395,0.318036,0.081263,-94.750404,-2.284097,-175.360733,-0.042411,0.004233,0.009625
1018,0.026352,-0.954955,-0.125721,-11.143125,-1.316875,-1.789375,-0.650395,0.318036,0.081263,-95.065399,-2.325328,-175.330627,0.000410,0.030441,-0.035168
1019,0.018361,-0.936533,-0.114497,9.979375,-0.7875,-1.23375,-0.650395,0.318036,0.081263,-95.01741,-2.333913,-175.308533,0.023412,0.034190,-0.057131
1020,0.063379,-1.044015,-0.064843,-14.14875,-0.95375,-1.133125,-0.650395,0.318036,0.081263,-95.086067,-2.365645,-175.287506,-0.017818,-0.029538,0.047623
1021,-0.008174,-0.985699,-0.149145,-10.99875,-1.225,-0.735,-0.650395,0.318036,0.081263,-95.43856,-2.364514,-175.259048,0.039658,0.056924,-0.031679
1022,0.044591,-1.0004,-0.084241,-1.771875,-0.90125,0.21875,-0.650395,0.318036,0.081263,-95.415512,-2.359239,-175.245926,-0.000202,0.003810,0.011160
1023,0.048922,-1.04371,-0.138226,-24.696875,-1.3125,0.07,-0.650395,0.318036,0.081263,-95.796295,-2.364889,-175.223801,-0.008135,0.031554,0.053671
1024,0.048495,-0.970937,-0.185074,11.773125,-0.5075,-0.389375,-0.650395,0.318036,0.081263,-95.943764,-2.37023,-175.207855,-0.014698,0.082619,-0.013781
1025,0.052582,-1.067378,-0.05185,-11.99625,-1.115625,-0.459375,-0.650395,0.318036,0.081263,-95.917595,2.378826,-175.199921,-0.000739,-0.066202,0.085666
1026,0.065575,-0.99308,-0.204533,-14.389375,-1.141875,-0.6825,-0.650395,0.318036,0.081263,-96.28775,-2.397834,-175.178192,-0.031257,0.091525,0.018223
1027,0.058316,-1.099159,-0.071187,2.21375,-0.35,-1.155,-0.650395,0.318036,0.081263,-96.213982,-2.430884,-175.175049,-0.007515,-0.049026,0.102152
1028,-0.003416,-0.983137,-0.137738,-44.091251,-1.23375,-0.6125,-0.650395,0.318036,0.081263,-96.810707,-2.429019,-175.160675,0.043593,0.023947,0.015967
1029,0.028670,-0.938058,-0.297863,-0.581875,0.240625,-1.036875,-0.650395,0.318036,0.081263,-97.27597,-2.423447,-175.158539,0.020580,0.181527,-0.030145
1030,0.049715,-1.09007,-0.110898,13.225625,0.37625,-1.46125,-0.650395,0.318036,0.081263,-96.985123,-2.459058,-175.177307,-0.000789,-0.022643,0.096835
1031,-0.012200,-1.030046,-0.19947,-28.179375,-0.275625,-1.150625,-0.650395,0.318036,0.081263,-97.425056,-2.462895,-175.181580,0.051529,0.069279,0.045885
1032,0.007076,-1.036146,-0.243024,14.6825,0.90125,-1.6275,-0.650395,0.318036,0.081263,-97.482262,-2.473411,-175.194733,0.032464,0.141628,0.048088
1033,0.037698,-1.124962,-0.161467,-10.52625,0.319375,-2.069375,0.650395,0.318036,0.081263,-97.467262,-2.502906,-175.213120,0.006956,0.017521,0.121670
1034,0.017873,-1.007415,-0.274439,-3.35125,0.240625,-2.191875,-0.650395,0.318036,0.081263,-97.722641,-2.530201,-175.219818,0.016337,0.138458,0.035089
1035,0.047031,-1.094584,-0.143106,7.205625,0.4725,-2.98375,-0.650395,0.318036,0.081263,-97.557564,-2.582195,-175.236664,0.002893,-0.001866,0.105130
1036,0.061854,-1.030595,-0.230336,-12.578125,0.030625,-2.94,-0.650395,0.318036,0.081263,-97.765007,-2.654132,-175.242783,-0.020421,0.087612, 0.061348
1037,0.049898,-0.979599,-0.224724,13.584375,0.63875,-3.28125,-0.650395,0.318036,0.081263,-97.693619,-2.710644,-175.252335,-0.012548,0.099639,-0.018717
1038,0.049715,-1.074271,-0.093879,-3.924375,-0.118125,-2.42375,-0.650395,0.318036,0.081263,-97.597153,-2.770166,-175.262009,0.006424,-0.048620,0.078648
1039,0.025010,-0.998265,-0.21167,-15.868125,-0.800625,-1.95125,-0.650395,0.318036,0.081263,-97.953438,-2.803371,-175.257843,0.018786,0.073330,0.018135
1040,0.065514,-1.073234,-0.170617,6.74625,-0.28875,-1.763125,-0.650395,0.318036,0.081263,-97.962875,-2.837408,-175.259293,-0.008005,0.041395,0.044140
1041,0.066185,-1.127585,-0.100528,-21.594999,-1.448125,-0.7875,-0.650395,0.318036,0.081263,-98.144783,-2.864053,-175.250824,-0.014964,-0.065800,0.131950
1042,0.035136,-1.103978,-0.227713,-20.195,-1.49625,0.39375,-0.650395,0.318036,0.081263,-98.646378,-2.854665,-175.234573,0.015956,0.060711,0.126222
1043,0.036966,-1.058777,-0.196664,-11.484375,-1.404375,1.2075,-0.650395,0.318036,0.081263,-98.919044,-2.820511,-175.227066,0.013463,0.031373,0.077187
1044,0.051667,-0.961482,-0.214903,0.608125,-1.553125,2.095625,-0.650395,0.318036,0.081263,-99.046066,-2.785721,-175.221085,-0.005826,0.058746,0.008594
1045,0.047946,-1.045906,-0.203069,5.963125,-1.526875,2.331875,-0.650395,0.318036,0.081263,-98.938568,-2.732021,-175.216339,0.002248,0.045615,0.061562
1046,0.058804,-0.985333,-0.216001,8.176875,-1.37375,3.154375,-0.650395,0.318036,0.081263,-98.824837,-2.672134,-175.213867,-0.016981,0.061093,0.008630
1047,0.043798,-1.023763,-0.150975,11.34875,-1.623125,3.57,-0.650395,0.318036,0.081263,-98.579643,-2.59537,-175.211884,0.003362,-0.003175,0.035967
1048,0.064782,-1.050847,-0.182207,-24.705626,-2.121875,4.47125,-0.650395,0.318036,0.081263,-98.913414,-2.508036,-175.203125,-0.017152,0.006324,0.076158
1049,0.044347,-0.965508,-0.316346,-14.170625,-2.17,4.8125,-0.650395,0.318036,0.081263,-99.369995,-2.428296,-175.193512,-0.022765,0.140485,0.001676
1050,0.055876,-1.052006,-0.246989,4.169375,-1.553125,4.94375,-0.650395,0.318036,0.081263,-99.439713,-2.323302,-175.195572,-0.018057,0.069858,0.079833
1051,0.045933,-1.101111,-0.29036,-3.233125,-1.3825,5.0925,-0.650395,0.318036,0.081263,-99.514923,-2.21777,-175.205246,-0.010760,0.103840,0.135069
1052,0.024339,-1.154303,-0.280112,9.445625,-0.564375,5.079375,-0.650395,0.318036,0.081263,-99.400536,-2.101267,-175.229691,0.008708,0.094596,0.155160
1053,0.036112,-1.197125,-0.257847,-4.729375,0.0,4.62,-0.650395,0.318036,0.081263,-99.424171,-2.018653,-175.257187,0.001215,0.047331,0.223478
1054,-0.010858,-1.203469,-0.335622,10.9725,0.70875,4.08625,-0.650395,0.318036,0.081263,-99.408997,-1.911126,-175.300354,0.041054,0.139983,0.230736
1055,0.011895,-1.283928,-0.247965,17.21125,1.404375,3.259375,-0.650395,0.318036,0.081263,-99.058617,-1.828554,-175.357147,0.026231,0.045009,0.306917
1056,0.000244,-1.26148,-0.313784,14.28,1.58375,2.58125,-0.650395,0.318036,0.081263,-98.850517,-1.757863,-175.417633,0.030052,0.118775,0.294346
1057,0.000366,-1.300642,-0.213317,52.814999,2.638125,1.640625,-0.650395,0.318036,0.081263,-97.873665,-1.705581, -175.478592,0.038414,0.067305,0.299077
1058,-0.002745,-1.258674,-0.145241,31.163126,2.393125,1.46125,-0.650395,0.318036,0.081263,-97.2425,-1.673509,-175.543121,0.043969,-0.021744,0.276519
1059,-0.008906,-1.220671,-0.17568,41.78125,1.995,1.133125,-0.650395,0.318036,0.081263,-96.490158,-1.631613,-175.597153,0.041039,0.039858,0.232201
1060,0.023607,-1.277157,-0.021899,17.19375,0.945,0.853125,-0.650395,0.318036,0.081263,-95.795403,-1.604512,-175.633499,0.020148,-0.105977,0.273333
1061,0.019093,-1.091839,-0.217831,-1.89875,-0.245,0.63875,-0.650395,0.318036,0.081263,-95.936203,-1.584354,-175.634140,0.001871,0.083083,0.132737
1062,0.005429,-1.125023,-0.149633,44.305626,0.21875,0.105,-0.650395,0.318036,0.081263,-95.342514,-1.569951,-175.635269,0.022147,0.073812,0.107419
1063,0.011712,-1.103307,-0.049227,3.5,-1.351875,0.441875,-0.650395,0.318036,0.081263,-94.883255,-1.552155,-175.617874,0.021539,-0.043363,0.103672
