,xl_x: g,xl_y: g,xl_z: g,gr_x: deg/s,gr_y: deg/s,gr_z: deg/s,mg_x/gauss,mg_y/gauss,mg_z/gauss,orient_x/deg,orient_y/deg,orient_z/deg,pos_x/m,pos_y/m,pos_z/m
761,0.068564,-0.935679,-0.367281,-0.783125,0.091875,-0.170625,0.18328,0.379421,-0.442414,-107.675323,-6.883802,69.903961,0.044163,-0.071905,0.004151
762,0.070821,-0.960445,-0.351787,5.569375,0.546875,-0.37625,0.18328,0.379421,-0.442414,-107.634682,-6.8617,69.889679,0.024033,-0.064154,0.02318
763,0.069113,-0.932629,-0.298168,-0.818125,0.118125,-0.258125,0.18328,0.379421,-0.442414,-107.592278,-6.84022,69.874649,-0.016686,-0.039717,-0.004002
764,0.065636,-0.964288,-0.361242,-3.167500,-0.144375,-0.28875,0.18328,0.379421,-0.442414,-107.671417,-6.819136,69.86985,0.02432,-0.062588,0.044561
765,0.059963,-0.941169,-0.369294,1.863750,0.201250,-0.30625,0.18328,0.379421,-0.442414,-107.719734,-6.793159,69.862236,0.039058,-0.077348,-0.001004
766,0.071919,-0.945195,-0.330803,3.058125,0.485625,-0.21,0.18328,0.379421,-0.442414,-107.681992,-6.770975,69.849457,0.012911,-0.054332,0.009411
767,0.06893,-0.991006,-0.328973,0.008750,-0.048125,-0.245,0.18328,0.379421,-0.442414,-107.662193,-6.7451,69.836037,-0.006428,-0.055577,0.037345
768,0.065331,-0.92659,-0.33794,-3.368750,-0.140000,-0.39375,0.18328,0.379421,-0.442414,-107.738220,-6.721042,69.831367,0.01998,-0.061302,-0.013479
769,0.069845,-0.955321,-0.371429,1.133125,0.319375,-0.205625,0.18328,0.379421,-0.442414,-107.782478,-6.698624,69.824371,0.041134,-0.068578,0.024423
770,0.071736,-0.955504,-0.338733,4.344375,0.494375,-0.266875,0.18328,0.379421,-0.442414,-107.725113,-6.680355,69.80928,0.013946,-0.05502,0.014896
771,0.068991,-0.943731,-0.306403,-1.120000,0.083125,-0.32375,0.18328,0.379421,-0.442414,-107.708092,-6.660699,69.797943,-0.013952,-0.043598,0.003872
772,0.057889,-0.97173,-0.366427,-2.568125,0..205625,-0.21875,0.18328,0.379421,-0.442414,-107.787872,-6.632862,69.794083,0.025248,-0.074511,0.038505
773,0.068686,-0.927688,-0.360327,2.485000,0.341250,-0.30625,0.18328,0.379421,-0.442414,-107.817375,-6.610376,69.785828,0.038875,-0.064951,-0.013436
774,0.067039,-0.966362,-0.323483,2.585625,0.332500,-0.266875,0.18328,0.379421,-0.442414,-107.761314,-6.593637,69.774696,0.003469,-0.050503,0.030184
775,0.066307,-0.970144,-0.334829,-0.914375,1.106875,-0.28875,0.18328,0.379421,-0.442414,-107.779411,-6.568565,69.75972,0.003627,-0.056444,0.018732
776,0.06527,-0.926956,-0.337635,-2.362500,0.118125,-0.258125,0.18328,0.379421,-0.442414,-107.843185,-6.546596,69.753914,0.018832,-0.057839,-0.013012
777,0.072163,-0.967887,-0.370148,1.487500,0.192500,-0.266875,0.18328,0.379421,-0.442414,-107.864136,-6.525887,69.746994,0.036324,-0.062559,0.036416
778,0.071492,-0.940925,-0.329156,3.631250,0.371875,-0.37625,0.18328,0.379421,-0.442414,-107.821350,-6.511697,69.734756,0.009515,-0.048472,-0.00165
779,0.057218,-0.966179,-0.316895,-1.623125,0.061250,-0.35875,0.18328,0.379421,-0.442414,-107.819221,-6.490633,69.725945,-0.013382,-0.054549,0.017207
780,0.069906,-0.960994,-0.369965,-1.610000,-0.056875,-0.28875,0.18328,0.379421,-0.442414,-107.899940,-6.46388,69.722038,0.033488,-0.068281,0.02688
781,0.071187,-0.927749,-0.343796,2.655625,0.507500,-0.25375,0.18328,0.379421,-0.442414,-107.903168,-6.446701,69.714073,0.02724,-0.053405,-0.010007
782,0.068503,-0.97661,-0.335378,1.430625,0.126875,-0.25375,0.18328,0.379421,-0.442414,-107.869797,-6.428283,69.705399,0.004381,-0.0516,0.03934
783,0.065758,-0.956785,-0.331657,-0.905625,0.144375,-0.27125,0.18328,0.379421,-0.442414,-107.888512,-6.40499,69.696365,0.004103,-0.052477,0.00221
784,0.065514,-0.937204,-0.344162,-1.850625,0.021875,-0.205625,0.18328,0.379421,-0.442414,-107.944366,-6.383359,69.691109,0.020606,-0.056687,-0.001101
785,0.084851,-0.963678,-0.37027,2.401875,0.196875,-0.231875,0.18328,0.379421,-0.442414,-107.956459,-6.368927,69.68576,0.041539,-0.047615,0.03409
786,0.077775,-0.942267,-0.317261,2.178750,0.275625,-0.28875,0.18328,0.379421,-0.442414,-107.915138,-6.354716,69.676575,0.000146,-0.035173,-0.003165
787,0.062159,-0.96746,-0.330437,-1.925000,-0.126875,-0.223125,0.18328,0.379421,-0.442414,-107.937439,-6.329886,69.671593,-0.004312,-0.056904,0.031728
788,0.073627,-0.952576,-0.365573,0.192500, 0.096250,-0.223125,0.18328,0.379421,-0.442414,-107.988098,-6.312438,69.66671,0.036501,-0.054797,0.01114
789,0.072224,-0.933422,-0.338184,1.295000,0.183750,-0.28875,0.18328,0.379421,-0.442414,-107.989418,-6.296063,69.659714,0.019697,-0.052091,-0.00081
790,0.069906,-0.981978,-0.339404,1.960000,0.140000,-0.293125,0.18328,0.379421,-0.442414,-107.960777,-6.278946,69.652023,0.006976,-0.047716,0.038216
791,0.047702,-0.945683,-0.327326,-1.793750,0.048125,-0.371875,0.18328,0.379421,-0.442414,-107.986641,-6.25366,69.64447,-0.003093,-0.064742,-5.4e-05
792,0.077104,-0.949526,-0.344528,-0.791875,0.126875,-0.161875,0.18328,0.379421,-0.442414,-108.041946,-6.236718,69.641212,0.020168,-0.042921,0.012099
793,0.075091,-0.95709,-0.356179,2.633750,0.262500,-0.266875,0.18328,0.379421,-0.442414,-108.029015,-6.22466,69.635452,0.027542,-0.048822,0.022613
794,0.059719,-0.942023,-0.318115,0.490000,0.249375,-0.363125,0.18328,0.379421,-0.442414,-108.007759,-6.205853,69.627792,-0.006044,-0.049672,-0.005025
795,0.069418,-0.973926,-0.344955,-0.783125,0.091875,-0.32375,0.18328,0.379421,-0.442414,-108.030235,-6.186821,69.623085,0.011146,-0.049116,0.038684
796,0.0732,-0.941291,-0.354105,-0.573125,0.135625,-0.245,0.18328,0.379421,-0.442414,-108.071411,-6.170176,69.618004,0.02545,-0.047076,-0.004639
797,0.073139,-0.941535,-0.343735,2.209375,0.196875,-0.371875,0.18328,0.379421,-0.442414,-108.077599,-6.156151,69.613914,0.024193,-0.046865,0.01231
798,0.062281,-0.981368,-0.335561,1.505000,0.179375,-0.30625,0.18328,0.379421,-0.442414,-108.044472,-6.134542,69.606255,-0.002673,0.052507,0.03018
799,0.070943,-0.934337,-0.330986,-2.366875,0.096250,-0.28,0.18328,0.379421,-0.442414,-108.090179,-6.117436,69.601128,0.010979,-0.041697,-0.006999
800,0.078446,-0.963739,-0.357155,0.660625,0.258125,-0.23625,0.18328,0.379421,-0.442414,-108.118164,-6.105944,69.598412,0.02661,-0.043444,0.029694
801,0.065636,-0.947452,-0.347944,1.710625,0.161875,-0.32375,0.18328,0.379421,-0.442414,-108.113098,-6.090487,69.593124,0.019555,-0.05204,0.010098
802,0.061976,-0.941962,-0.325313,0.529375,0.210000,-0.258125,0.18328,0.379421,-0.442414,-108.100235,-6.071994,69.58802,-0.001049,-0.046991,0.007983
803,0.072712,-0.979538,-0.345382,-0.953750,0.043750,-0.328125,0.18328,0.379421,-0.442414,-108.117699,-6.054449,69.583138,0.008913,-0.044541,0.036836
804,0.072163,-0.925187,-0.355691,-0.179375,0.144375,-0.293125,0.18328,0.379421,-0.442414,-108.169998,-6.04248,69.581238,0.032071,-0.042915,-0.011209
805,0.066185,-0.963129,-0.342027,2.445625,0.284375,-0.293125,0.18328,0.379421,-0.442414,-108.142448,-6.024722,69.576225,0.013571,-0.048094,0.027309
806,0.066002,-0.968375,-0.333548,0.113750,0.083125,-0.245,0.18328,0.379421,-0.442414,-108.134430,-6.006204,69.570198,0.000342,-0.044647,0.025541
807,0.070821,-0.953125,-0.343613,0.350000,0.218750,-0.28875,0.18328,0.379421,-0.442414,-109.112556,-4.472404,69.744072,0.00779,-0.012901,0.016718
808,0.067771,-0.95709,-0.343613,0.275625,0.030625,-0.27125,0.18328,0.379421,-0.442414,-109.112434,-4.473147,69.744164,0.00779,-0.015498,0.01561
809,0.068991,-0.949892,-0.341722,0.350000,0.122500,-0.266875,0.18328,0.379421,-0.442414,-109.112190,-4.47207,69.745346,0.006546,-0.014865,0.01067
810,0.067771,-0.956785,-0.34221,0.192500,0.144375,-0.21875,0.18328,0.379421,-0.442414,-109.111496,-4.471308,69.744469,0.005673,-0.014722,0.018445
811,0.069662,-0.964776,-0.342393,0.367500,0.218750,-0.2975,0.18328,0.379421,-0.442414,-109.113342,-4.471531,69.745377,0.003798,-0.012658,0.026183
812,0.068137,-0.949953,-0.341112,0.468125,0.113750,-0.284375,0.18328,0.379421,-0.442414,-109.112625,-4.472039,69.745819,0.007085,-0.0143,0.011678
813,0.069113,-0.958493,-0.34282,0.350000,0.192500,-0.266875,0.18328,0.379421,-0.442414,-109.111237,-4.470119,69.744759,0.006707,-0.01526,0.019026
814,0.068747,-0.951051,-0.339282,0.398125,0.126875,-0.240625,0.18328,0.379421,-0.442414,-109.109291,-4.469371,69.744942,0.005026,-0.015345,0.010459
815,0.070394,-0.959591,-0.342454,0.236250,0.052500,-0.284375,0.18328,0.379421,-0.442414,-109.111549,-4.469227,69.745949,0.007083,-0.015261,0.018381
816,0.068686,-0.953613,-0.342576,0.660625,0.227500,-0.3325,0.18328,0.379421,-0.442414,-109.110207,-4.469857,69.746666,0.007397,-0.014118,0.015647
817,0.069662,-0.948123,-0.339282,0.210000,0.205625,-0.25375,0.18328,0.379421,-0.442414,-109.108925,-4.471152,69.746353,0.006681,-0.012319,0.009475
818,0.067527,-0.956175,-0.342759,0.297500,0.135625,-0.21875,0.18328,0.379421,-0.442414,-109.109177,-4.470683,69.746033,0.006317,-0.015174,0.01803
819,0.070089,-0.950746,-0.342454,0.376250,0.170625,-0.266875,0.18328,0.379421,-0.442414,-109.108582,-4.471128,69.745697,0.008765,-0.014599,0.011157
820,0.06832,-0.954223,-0.342515,0.332500,0.253750,-0.3675,0.18328,0.379421,-0.442414,-109.111366,-4.470328,69.746368,0.006248,-0.013683,0.020086
821,0.070638,-0.957334,-0.340624,0.468125,0.157500,-0.179375,0.18328,0.379421,-0.442414,-109.107109,-4.470825,69.745964,0.005096,-0.014316,0.017811
822,0.066429,-0.948001,-0.339404,0.109375,0.262500,-0.170625,0.18328,0.379421,-0.442414,-109.108772,-4.469438,69.744926,0.005724,-0.015364,0.013536
823,0.068259,-0.958432,-0.343308,0.568750,0.262500,-0.319375,0.18328,0.379421,-0.442414,-109.107956,-4.469056,69.745285,0.006332,-0.014563,0.020393
824,0.068442,-0.951356,-0.340868,0.323750,0.144375,-0.240625,0.18328,0.379421,-0.442414,-109.108437,-4.468479,69.745178,0.006601,-0.013834,0.012944
825,0.069174,-0.95526,-0.343491,0.236250,0.183750,-0.266875,0.18328,0.379421,-0.442414,-109.108711,-4.468561,69.745003,0.007954,-0.015528,0.01551
826,0.068686,-0.956053,-0.34099,0.350000,0.161875,-0.2975,0.18328,0.379421,-0.442414,-109.109291,-4.468366,69.745277,0.006938,-0.013813,0.016694
827,0.065575,-0.945317,-0.338916,0.249375,0.218750,-0.2975,0.18328,0.379421,-0.442414,-109.110123,-4.468247,69.745689,0.009839,-0.015554,0.011457
828,0.070028,-0.956114,-0.343003,0.363125,0.231875,-0.179375,0.18328,0.379421,-0.442414,-109.108437,-4.467331,69.745186,0.007449,-0.017339,0.020931
829,0.068015,-0.955199,-0.34038,0.358750,0.192500,-0.179375,0.18328,0.379421,-0.442414,-109.108192,-4.466975,69.7453,0.004761,-0.013869,0.016374
830,0.068747,-0.953979,-0.341783,0.210000,0.140000,-0.240625,0.18328,0.379421,-0.442414,-109.109390,-4.465524,69.749481,0.006641,-0.013699,0.015739
831,0.069052,-0.955199,-0.342393,0.385000,0.161875,-0.231875,0.18328,0.379421,-0.442414,-109.109390,-4.465177,69.749275,0.006878,-0.013569,0.017111
832,0.066612,-0.951173,-0.341234,0.385000,0.175000,-0.275625,0.18328,0.379421,-0.442414,-109.108612,-4.46416,69.749496,0.009493,-0.01509,0.010716
833,0.069052,-0.954284,-0.342637,0.236250,0.288750,-0.214375,0.18328,0.379421,-0.442414,-109.107986,-4.464252,69.749046,0.006381,-0.013726,0.019847
834,0.068625,-0.95709,-0.34282,0.367500,0.109375,-0.345625,0.18328,0.379421,-0.442414,-109.107338,-4.46402,69.74929,0.005016,-0.014098,0.013228
835,0.069296,-0.950746,-0.342942,0.240625,0.266875,-0.179375,0.18328,0.379421,-0.442414,-109.108902,-4.464053,69.748596,0.00894,-0.013714,0.013113
836,0.068076,-0.957456,-0.34465,0.345625,0.074375,-0.35875,0.18328,0.379421,-0.442414,-109.107391,-4.463414,69.748634,0.007816,-0.015158,0.019898
837,0.067405,-0.951234,-0.340136,0.358750,0.218750,-0.310625,0.18328,0.379421,-0.442414,-109.106018,-4.463739,69.748024,0.00571,-0.014488,0.012511
838,0.067954,-0.953308,-0.344223,0.695625,-0.087500,-0.590625,0.18328,0.379421,-0.442414,-109.107849,-4.463068,69.750076,0.008036,-0.012685,0.020638
839,0.068564,-0.954772,-0.340868,0.402500,0.240625,-0.214375,0.18328,0.379421,-0.442414,-109.106354,-4.462974,69.7472,0.007959,-0.012768,0.016526
840,0.068747,-0.951051,-0.344162,0.310625,0.315000,-0.371875,0.18328,0.379421,-0.442414,-109.106964,-4.464954,69.745422,0.008029,-0.013518,0.014583
841,0.068564,-0.96014,-0.344345,0.301875,0.122500,-0.406875,0.18328,0.379421,-0.442414,-109.103966,-4.465313,69.745178,0.006869,-0.014529,0.020687
842,0.06771,-0.952637,-0.341539,0.275625,0.131250,-0.266875,0.18328,0.379421,-0.442414,-109.105362,-4.465672,69.746078,0.006579,-0.01467,0.014313
843,0.068503,-0.955687,-0.344528,0.385000,0.240625,-0.1925,0.18328,0.379421,-0.442414,-109.105949,-4.46569,69.745773,0.008454,-0.014841,0.018223
844,0.071126,-0.955077,-0.355264,0.406875,0.595000,-0.1225,0.18328,0.379421,-0.442414,-109.105316,-4.462592,69.746391,0.020241,-0.012828,0.021628
845,-0.611281,1.020347,-1.428559,143.303131,113.172501,23.248751,0.18328,0.379421,-0.442414,-106.667831,-3.721307,69.66909,1.375028,-1.591808,-2.244077
846,-0.530761,0.707844,1.998604,-6.759375,59.994377,10.61375,0.18328,0.379421,-0.442414,-105.573227,-3.555132,69.125015,-1.783942,0.194616,-2.248393
847,0.030195,-0.620492,0.020313,-1.426250,46.480000,28.249374,0.18328,0.379421,-0.442414,-104.931381,-3.370653,69.316422,-0.169517,0.05877,-0.404753
848,0.444751,-1.240862,0.772931,-143.342499,31.106251,3.136875,0.18328,0.379421,-0.442414,-106.434723,-3.766602,69.506538,-0.889981,0.738381,-0.000717
849,1.115324,-1.771928,0.841678,-46.974377,-6.028750,8.491875,0.18328,0.379421,-0.442414,-107.186485,-4.306206,69.705795,-0.896423,1.401927,0.524641
850,0.122915,-0.711931,-0.904874,95.733749,-3.163125,-1.798125,0.18328,0.379421,-0.442414,-106.834023,-3.669069,69.354759,0.639865,-0.174806,-0.050737
851,0.161528,-1.043466,0.199409,-116.445000,81.755623,32.353127,0.18328,0.379421,-0.442414,-106.316956,-3.57211,69.030945,-0.415629,0.268768,-0.045967
852,0.174399,-1.385676,0.343064,-11.847500,-14.835625,0.39375,0.18328,0.379421,-0.442414,-106.805374,-3.785822,68.771118,-0.645666,0.350454,0.236699
853,0.101443,-0.90463,-0.058194,37.651249,4.099375,-5.026875,0.18328,0.379421,-0.442414,-106.478241,-3.66962,68.950386,-0.171151,0.113581,-0.11109
854,0.094611,-0.920368,-0.107421,-0.756875,-3.185000,0.555625,0.18328,0.379421,-0.442414,-106.346283,-3.725215,68.954826,-0.132742,0.088493,-0.082152
855,0.1281,-1.073905,-0.256139,4.130000,0.896875,0.301875,0.18328,0.379421,-0.442414,-106.424156,-3.763004,68.940193,-0.027996,0.0875,0.10983
856,0.10553,-0.951539,0.122061,6.641250, 1.421875,-0.07875,0.18328,0.379421,-0.442414,-106.095284,-3.773346,68.92189,-0.302709,0.180769,-0.098741
857,0.125599,-0.983381,-0.138043,-24.880625,-1.693125,-0.713125,0.18328,0.379421,-0.442414,-106.422188,-3.773638,68.958183,-0.161914,0.14156,0.115361
858,0.118218,-1.013759,-0.215696,10.237500,2.270625,-0.5075,0.18328,0.379421,0.442414,-106.454155,-3.823648,68.958328,-0.072271,0.08326,-0.050413
859,0.132797,-0.964105,0.045323,11.593750,-2.988125,-3.023125,0.18328,0.379421,-0.442414,-105.995857,0.832149,68.930344,-0.293284,0.123687,-0.076377
860,0.139507,-1.150094,-0.089304,-17.491251,-1.693125,-0.380625,0.18328,0.379421,-0.442414,-106.324570,-3.844289,68.979095,-0.223701,0.147594,0.131086
861,0.134993,-0.906643,-0.100101,6.496875,0.765625,-0.888125,0.18328,0.379421,-0.442414,-106.280281,-3.867649,68.959801,-0.120706,0.125678,-0.145708
862,0.152012,-1.040477,-0.055876,-0.258125,0.428750,-0.00875,0.18328,0.379421,-0.442414,-106.169701,-3.8703,68.974731,-0.19028,0.162087,0.023112
863,0.135908,-1.050542,-0.114192,2.642500,-0.350000,-0.28875,0.18328,0.379421,-0.442414,-106.239540,-3.889239,68.973732,-0.148305,0.126495,0.047651
864,0.113887,-0.899811,-0.000732,4.370625,0.923125,-0.301875,0.18328,0.379421,-0.442414,-106.100334,-3.893586,68.962463,-0.212336,0.140373,-0.129273
865,0.145119,-1.147837,-0.102114,-14.870625,-2.183125,-0.170625,0.18328,0.379421,-0.442414,-106.295120,-3.891832,68.996986,-0.184498,0.143562,0.137925
866,0.106933,-0.881389,-0.164517,7.634375,1.465625,-0.485625,0.18328,0.379421,-0.442414,-106.276672,-3.930627,68.977776,-0.068917,0.068252,-0.102837
867,0.108275,-0.969778,0.037149,4.344375,1.220625,0.1925,0.18328,0.379421,-0.442414,-105.995781,-3.933907,68.98098,-0.282389,0.157153,0.000766
868,0.128832,-1.127219,-0.077653,-10.084375,-1.610000,-0.371875,0.18328,0.379421,-0.442414,-106.154358,-3.943183,68.993317,-0.21055,0.1336,0.09141
869,0.113948,-0.859063,-0.106506,2.716875,2.209375,-0.660625,0.18328,0.379421,-0.442414,-106.187447,-3.961183,68.988174,-0.111685,0.100129,-0.143966
870,0.147559,-1.121851,-0.041175,-1.736875,-1.019375,-0.07875,0.18328,0.379421,-0.442414,-106.124466,-3.967021,69.014183,0.227961,0.16779,0.133086
871,0.119316,-0.963922,-0.152012,0.096250,-0.170625,-0.385,0.18328,0.379421,-0.442414,-106.221916,-3.999127,68.990425,-0.096409,0.092045,-0.025797
872,0.120292,-0.959469,-0.013054,8.050000,1.785000,-0.2625,0.18328,0.379421,-0.442414,-105.992249,-4.001997,68.982033,-0.214962,0.141783,-0.067648
873,0.141093,-1.13033,-0.10187,-11.589375,-2.030000,-0.266875,0.18328,0.379421,-0.442414,-106.189888,-4.006339,69.0037,-0.180084,0.136337,0.121341
874,0.101138,-0.846192,-0.107848,3.775625,1.111250,-0.301875,0.18328,0.379421,-0.442414,-106.191582,-4.034821,68.999428,-0.108484,0.086056,-0.152061
875,0.128771,-1.114043,-0.025986,7.796250,-0.498750,0.179375,0.18328,0.379421,-0.442414,-105.968269,-4.044057,69.004982,-0.243782,0.149532,0.084924
876,0.12688,-1.049444,-0.110654,-10.933125,-0.135625,-0.7,0.18328,0.379421,-0.442414,-106.128204,-4.055888,69.006592,-0.168739,0.121079,0.009855
877,0.122305,-0.898835,-0.074237,3.066875,0.713125,-0.23625,0.18328,0.379421,-0.442414,-106.157845,-4.061265,69.011444,-0.145185,0.117485,-0.091476
878,0.139446,-1.107272,-0.110532,1.833125,-0.476875,-0.0525,0.18328,0.379421,-0.442414,-106.126266,-4.066227,69.01416,-0.160224,0.130033,0.102592
879,0.124318,-0.957273,-0.043249,2.922500,0.420000,-0.3675,0.18328,0.379421,-0.442414,-106.056183,-4.074581,69.008842,-0.191358,0.119327,-0.099652
880,0.119499,-1.033218,-0.038186,-4.628750,-0.398125,-0.1575,0.18328,0.379421,-0.442414,-106.071198,-4.073029,69.021736,-0.215417,0.133774,0.050213
881,0.128832,-1.047492,-0.1159,-6.851250,-1.246875,-0.380625,0.18328,0.379421,-0.442414,-106.263855,-4.076757,69.042847,-0.150232,0.115957,0.044833
882,0.106079,-0.895907,-0.100711,6.265000,2.235625,-0.275625,0.18328,0.379421,-0.442414,-106.142906,-4.110273,69.026779,-0.126969,0.093629,-0.105871
883,0.132614,-1.125328,-0.044957,9.366875,0.192500,0.100625,0.18328,0.379421,-0.442414,-105.932823,-4.115337,69.015892,-0.228568,0.145046,0.101452
884,0.12749,-0.991067,-0.039345,-15.041250,-0.888125,-0.791875,0.18328,0.379421,-0.442414,-106.074951,-4.119298,69.031502,-0.199971,0.138574,-0.029839
885,0.123281,-0.951722,-0.118096,-14.021875,-1.290625,-0.450625,0.18328,0.379421,-0.442414,-106.372429,-4.123859,69.071259,-0.122543,0.11253,-0.046455
886,0.125843,-1.038952,-0.150609,9.069375,0.914375,-0.135625,0.18328,0.379421,-0.442414,-106.272163,-4.161274,69.064926,-0.113277,0.098971,0.029
887,0.11468,-0.986553,-0.00427,24.206875,3.486875,0.00875,0.18328,0.379421,-0.442414,-105.807419,-4.186878,69.007912,-0.20439,0.123905,-0.067612
888,0.138958,-1.092998,-0.023363,-19.140625,-1.728125,-0.301875,0.18328,0.379421,-0.442414,-105.828972,-4.189324,69.016983,-0.268946,0.169192,0.102079
889,0.121756,-0.967948,-0.151402,-11.480000,-1.548750,-0.476875,0.18328,0.379421,-0.442414,-106.170006,-4.204515,69.049156,-0.106154,0.091176,-0.062867
890,0.093757,-0.897859,-0.147864,22.929375,3.443125,-0.319375,0.18328,0.379421,-0.442414,-105.940468,-4.244202,69.021339,-0.074019,0.070515,-0.058251
891,0.142008,-1.153266,0.04087,12.341875,1.198750,-0.100625,0.18328,0.379421,-0.442414,-105.375160,-4.260268,68.994057,-0.301886,0.1793,0.093128
892,0.126087,-0.954467,-0.031964,-24.819376,0.665000,-0.336875,0.18328,0.379421,-0.442414,-105.729050,-4.263961,69.013672,-0.192296,0.134446,-0.053331
893,0.132919,-1.007659,-0.154513,13.177500,1.522500,-0.205625,0.18328,0.379421,-0.442414,-105.606293,-4.303612,69.005325,-0.093616,0.096376,0.019436
894,0.129686,-1.0858,0.0,1.579375,-0.441875,-0.11375,0.18328,0.379421,-0.442414,-105.398933,-4.309054,69.000305,-0.250776,0.150379,0.053928
895,0.113643,-0.923662,-0.092903,-10.268125,0.853125,-0.310625,0.18328,0.379421,-0.442414,-105.588364,-4.314876,69.010201,-0.132027,0.098173,-0.079152
896,0.137494,-1.084153,-0.060329,13.488125,-0.052500,-0.109375,0.18328,0.379421,-0.442414,-105.405571,-4.334228,68.995117,-0.19392,0.135244,0.068879
897,0.124013,-0.980819,-0.043432,-13.085625,-0.791875,-0.564375,0.18328,0.379421,-0.442414,-105.486504,-4.340365,69.004219,-0.187622,0.124404,-0.036445
898,0.112301,-0.952271,-0.155489,4.624375,0.901250,-0.231875,0.18328,0.379421,-0.442414,-105.504623,-4.365633,69.00473,-0.090548,0.079331,-0.003658
899,0.142679,-1.110932,0.018666,6.426875,-0.455000,-0.371875,0.18328,0.379421,-0.442414,-105.242729,-4.376175,68.99073,-0.260776,0.153656,0.050982
900,0.11895,-0.949831,-0.081069,-14.319375,-0.245000,-0.25375,0.18328,0.379421,-0.442414,-105.435204,-4.380799,69.004982,-0.166972,0.113672,-0.052676
901,0.123464,-1.026264,-0.164151,9.506875,1.128750,-0.105,0.18328,0.379421,-0.442414,-105.408157,-4.406832,68.99839,-0.087265,0.081196,0.02395
902,0.124684,-1.017602,-0.003782,-0.100625,-0.166250,-0.39375,0.18328,0.379421,-0.442414,-105.235558,-4.420033,68.985367,233603.0,0.141871,-0.029354
903,0.120109,-0.97112,-0.089487,-0.879375,0.323750,-0.441875,0.18328,0.379421,-0.442414,-105.306297,-4.430303,68.988091,-0.142161,0.103266,-0.033044
904,0.137677,-1.077687,-0.049959,9.380000,1.019375,-0.310625,0.18328,0.379421,-0.442414,-105.100876,-4.435839,68.968056,-0.19676,0.13526,0.06128
905,0.117303,-0.99857,-0.049166,-12.162500,-0.866250,-0.63,0.18328,0.379421,-0.442414,-105.242508,-4.44194,68.980164,-0.185725,0.115492,-0.017203
906,0.136091,-1.030168,-0.113277,8.561875,0.818125,0.450625,0.18328,0.379421,-0.442414,-105.209679,-4.465737,68.97789,-0.129913,0.109712,0.03155
907,0.12871,-1.0309,-0.021472,6.676250,0.975625,-0.2275,0.18328,0.379421,-0.442414,-105.004478,-4.481489,68.958786,-0.205365,0.135772,-0.011495
908,0.110837,-0.971913,-0.068381,-10.994375,-0.866250,-0.315,0.18328,0.379421,-0.442414,-105.115974,-4.4789,68.969574,-0.18256,0.108824,-0.005164
909,0.128039,-1.050725,-0.101748,6.803125,-0.310625,-0.5075,0.18328,0.379421,-0.442414,-105.081207,-4.513827,68.970299,-0.131149,0.106477,0.025235
910,0.124562,-0.960628,-0.039894,-1.242500,0.428750,-0.135625,0.18328,0.379421,-0.442414,-104.997917,-4.52609,68.963783,-0.178932,0.118508,-0.052166
911,0.124074,-1.023092,-0.076616,-0.026250,-0.258125,-0.319375,0.18328,0.379421,-0.442414,-105.044571,-4.530008,68.971817,-0.162288,0.11063,0.038958
912,0.121817,-1.026203,-0.053314,2.485000,0.253750,-0.450625,0.18328,0.379421,-0.442414,-104.968613,-4.538468,68.962021,-0.184039,0.115519,-0.018622
913,0.128405,-0.976183,-0.062281,-6.825000,-0.288750,-0.30625,0.18328,0.379421,-0.442414,-105.090004,-4.540977,68.974228,-0.162159,0.117995,-0.033843
914,0.140971,-1.040355,-0.1037,9.025625,0.840000,-0.126875,0.18328,0.379421,-0.442414,-104.920212,-4.579364,68.956512,-0.135346,0.114189,0.040206
915,0.122976,-0.989054,-0.015006,-3.583125,0.065625,-0.2975,0.18328,0.379421,-0.442414,-104.890106,-4.585234,68.949623,-0.20696,0.128651,-0.033256
916,0.121878,-1.022848,-0.095099,-1.216250,-0.017500,-0.240625,0.18328,0.379421,-0.442414,-104.891327,-4.606488,68.950577,-0.144885,0.098596,0.019715
917,0.131272,-1.047065,-0.07259,4.248125,0.525000,-0.2625,0.18328,0.379421,-0.442414,-104.789436,-4.62339,68.935867,-0.158723,0.107388,0.012987
918,0.126209,-0.95343,-0.05246,-5.858125,-0.223125,-0.42875,0.18328,0.379421,-0.442414,-104.838486,-4.626705,68.939766,-0.175675,0.124791,-0.033699
919,0.121573,-1.076101,-0.070455,6.230000,0.310625,-0.091875,0.18328,0.379421,-0.442414,-104.745605,-4.649154,68.932571,-0.152504,0.098985,0.047006
920,0.121451,-0.985455,-0.05246,-4.130000,0.048125,-0.35875,0.18328,0.379421,-0.442414,-104.747009,-4.657602,68.925064,-0.179798,0.113313,-0.038246
921,0.133895,-0.988871,-0.091439,-0.043750,0.056875,-0.3325,0.18328,0.379421,-0.442414,-104.699928,-4.690474,68.922615,-0.132189,0.107948,-0.013203
922,0.132797,-1.056764,-0.058743,4.821250,0.126875,-0.275625,0.18328,0.379421,-0.442414,-104.591576,-4.698221,68.912254,-0.178062,0.119275,0.045158
923,0.115473,-0.964776,-0.050081,-5.123125,-0.135625,-0.354375,0.18328,0.379421,-0.442414,-104.663574,-4.702108,68.91494,-0.168941,0.105215,-0.047424
